mofu_sku,product_name,product_id,mofu_import_key,mofu_import_source,mofu_import_schema,supplier_sku,brand,category,active_hkd_price_count,inactive_hkd_price_count,product_metadata_key_count,active_hkd_price_metadata_key_counts,inactive_hkd_price_metadata_key_counts,exclusion_reasons,supported_cost_product_field,supported_cost_product_value,supported_cost_active_price_locations,supported_cost_inactive_price_locations,supported_margin_active_price_locations,supported_margin_inactive_price_locations,supported_fx_active_price_locations,supported_fx_inactive_price_locations,supported_rounding_active_price_locations,supported_rounding_inactive_price_locations,supported_margin_product_field,supported_margin_product_value,supported_fx_product_field,supported_fx_product_value,supported_rounding_product_field,supported_rounding_product_value,pricing_related_product_metadata,pricing_related_active_price_metadata,pricing_related_inactive_price_metadata
MH-CAT-CMP-012,COMBO Present 室內貓 金槍魚 小包｜COMBO Present Indoor Cat Tuna Mini Pack,prod_V8crhpakrZfoXD,snack-order-2026::combo-present-indoor-cat-tuna-mini-pack,MofuHaven_Order_For_Boss.md,japanese-snacks-v1,,COMBO Present,cats,1,1,27,[10],[6],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""39"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""39"",""mofu_tail_rounding_new_hkd"":""32.90"",""mofu_tail_rounding_old_hkd"":""32.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8LbURyM6dRKLtZA8QeanOK""},""price_id"":""price_1U8VfqRyM6dRKLtZkB11qUqD""}]","[{""metadata"":{""compare_at_price_hkd"":""39""},""price_id"":""price_1U8LbURyM6dRKLtZA8QeanOK""}]"
MH-CAT-CMP-013,COMBO Present 維護腎臟 混合肉味 小包｜COMBO Present Kidney Health Support Meat Mini Pack,prod_V8crtmrNegpX6C,snack-order-2026::combo-present-kidney-health-support-meat-mini-pack,MofuHaven_Order_For_Boss.md,japanese-snacks-v1,,COMBO Present,cats,1,1,27,[10],[6],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""39"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""39"",""mofu_tail_rounding_new_hkd"":""32.90"",""mofu_tail_rounding_old_hkd"":""32.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8LbeRyM6dRKLtZM6KYpRsp""},""price_id"":""price_1U8Vg5RyM6dRKLtZqlVvcVTl""}]","[{""metadata"":{""compare_at_price_hkd"":""39""},""price_id"":""price_1U8LbeRyM6dRKLtZM6KYpRsp""}]"
MH-CAT-CMP-014,COMBO Present 維護腎臟 混合海鮮 小包｜COMBO Present Kidney Health Support Seafood Mini Pack,prod_V8crvbMiPxxJvt,snack-order-2026::combo-present-kidney-health-support-seafood-mini-pack,MofuHaven_Order_For_Boss.md,japanese-snacks-v1,,COMBO Present,cats,1,1,27,[10],[6],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""39"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""39"",""mofu_tail_rounding_new_hkd"":""32.90"",""mofu_tail_rounding_old_hkd"":""32.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8LbdRyM6dRKLtZmkvFvwK8""},""price_id"":""price_1U8Vg3RyM6dRKLtZqTxXdIMe""}]","[{""metadata"":{""compare_at_price_hkd"":""39""},""price_id"":""price_1U8LbdRyM6dRKLtZmkvFvwK8""}]"
MH-CAT-CMP-015,COMBO Present 維護腎臟配方 三種口味｜COMBO Present Kidney Health Support Three-Flavour Variety Pack,prod_V8crErEJilA30r,snack-order-2026::combo-present-kidney-health-support-three-flavour-variety-pack,MofuHaven_Order_For_Boss.md,japanese-snacks-v1,,COMBO Present,cats,1,1,27,[10],[6],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""68"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""68"",""mofu_tail_rounding_new_hkd"":""58.90"",""mofu_tail_rounding_old_hkd"":""58.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8LbTRyM6dRKLtZkoRjS6cU""},""price_id"":""price_1U8Vg7RyM6dRKLtZaWtSwItm""}]","[{""metadata"":{""compare_at_price_hkd"":""68""},""price_id"":""price_1U8LbTRyM6dRKLtZkoRjS6cU""}]"
MH-CAT-CMP-016,COMBO Present 低脂絕育貓 混合海鮮 小包｜COMBO Present Low-Fat Neutered Cat Seafood Mini Pack,prod_V8crzn01d7SXcg,snack-order-2026::combo-present-low-fat-neutered-cat-seafood-mini-pack,MofuHaven_Order_For_Boss.md,japanese-snacks-v1,,COMBO Present,cats,1,1,27,[10],[6],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""39"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""39"",""mofu_tail_rounding_new_hkd"":""32.90"",""mofu_tail_rounding_old_hkd"":""32.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8LbhRyM6dRKLtZiRenkjJO""},""price_id"":""price_1U8VfhRyM6dRKLtZQxO4fpuu""}]","[{""metadata"":{""compare_at_price_hkd"":""39""},""price_id"":""price_1U8LbhRyM6dRKLtZiRenkjJO""}]"
MH-CAT-CMP-017,COMBO Present 維護泌尿 混合海鮮 小包｜COMBO Present Urinary Health Support Seafood Mini Pack,prod_V8cr8kOWyjP3g1,snack-order-2026::combo-present-urinary-health-support-seafood-mini-pack,MofuHaven_Order_For_Boss.md,japanese-snacks-v1,,COMBO Present,cats,1,1,27,[10],[6],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""39"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""39"",""mofu_tail_rounding_new_hkd"":""32.90"",""mofu_tail_rounding_old_hkd"":""32.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8LbgRyM6dRKLtZxLGfthpC""},""price_id"":""price_1U8Vg0RyM6dRKLtZALUmo5Pt""}]","[{""metadata"":{""compare_at_price_hkd"":""39""},""price_id"":""price_1U8LbgRyM6dRKLtZxLGfthpC""}]"
MH-CAT-CMP-018,COMBO Present 維護泌尿配方 三種口味｜COMBO Present Urinary Health Support Three-Flavour Variety Pack,prod_V8crKsH08GDJxM,snack-order-2026::combo-present-urinary-health-support-three-flavour-variety-pack,MofuHaven_Order_For_Boss.md,japanese-snacks-v1,,COMBO Present,cats,1,1,27,[10],[6],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""68"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""68"",""mofu_tail_rounding_new_hkd"":""58.90"",""mofu_tail_rounding_old_hkd"":""58.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8LbSRyM6dRKLtZnZ1AGlGQ""},""price_id"":""price_1U8Vg1RyM6dRKLtZnRYfKHeX""}]","[{""metadata"":{""compare_at_price_hkd"":""68""},""price_id"":""price_1U8LbSRyM6dRKLtZnZ1AGlGQ""}]"
MH-CAT-COMBO-001,COMBO 貓咪奢華美食四重滋味熟成鰹魚乾糧 600g｜COMBO Luxury Gourmet Four Flavours with Aged Bonito Dry Cat Food 600g,prod_V8lAOpvuncOCZM,batch24-2026::b24-10,batch24_product_mapping.json,batch24-products-v1,B24-10,COMBO,cats,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Te7RyM6dRKLtZw2QIvSDA""}]",[]
MH-CAT-COMBO-002,COMBO 貓咪奢華美食拼配鮭魚脆片鰹魚節乾糧 700g｜COMBO Luxury Gourmet Blend with Salmon Chips & Bonito Flakes Dry Cat Food 700g,prod_V8lAeH2hqPlna6,batch24-2026::b24-11,batch24_product_mapping.json,batch24-products-v1,B24-11,COMBO,cats,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Te8RyM6dRKLtZf1Zb7BlY""}]",[]
MH-CAT-COMBO-003,COMBO 體重關注貓用鮪魚鰹魚節乾糧 600g｜COMBO Weight-Concern Cat Tuna Dry Food with Bonito Flakes 600g,prod_V8lAWevxk3Za0C,batch24-2026::b24-12,batch24_product_mapping.json,batch24-products-v1,B24-12,COMBO,cats,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Te9RyM6dRKLtZbFSz0rsZ""}]",[]
MH-CAT-GNSP-001,銀之匙 濃湯仕立鮪魚貓罐頭 70g｜Gin no Spoon Thick Gravy Tuna Cat Can 70g,prod_V8lAUga8Mwc3d0,batch24-2026::b24-20,batch24_product_mapping.json,batch24-products-v1,B24-20,銀之匙,cats,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeIRyM6dRKLtZfLkTpmot""}]",[]
MH-CAT-GNSP-002,"銀之匙 鮪魚鰹魚雞胸肉貓罐頭 70g｜Gin no Spoon Tuna, Bonito & Chicken Breast Cat Can 70g",prod_V8lAjMRJn8PScz,batch24-2026::b24-21,batch24_product_mapping.json,batch24-products-v1,B24-21,銀之匙,cats,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeJRyM6dRKLtZZNQsVoYK""}]",[]
MH-CAT-GNSP-003,"銀之匙 濃湯仕立鮪魚鰹魚雞胸肉貓罐頭 70g｜Gin no Spoon Thick Gravy Tuna, Bonito & Chicken Breast Cat Can 70g",prod_V8lATH0SDiLKBx,batch24-2026::b24-22,batch24_product_mapping.json,batch24-products-v1,B24-22,銀之匙,cats,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeKRyM6dRKLtZ06iNBorq""}]",[]
MH-CAT-GNSP-004,"銀之匙 魚肉雞胸肉吻仔魚貓罐頭 70g｜Gin no Spoon Fish, Chicken Breast & Shirasu Cat Can 70g",prod_V8lAGdiamaGSwC,batch24-2026::b24-23,batch24_product_mapping.json,batch24-products-v1,B24-23,銀之匙,cats,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeLRyM6dRKLtZR3jNQ3eA""}]",[]
MH-CAT-GNSP-005,"銀之匙 魚肉雞胸肉鰹魚節貓罐頭 70g｜Gin no Spoon Fish, Chicken Breast & Bonito Flakes Cat Can 70g",prod_V8lATUvYyTfiyk,batch24-2026::b24-24,batch24_product_mapping.json,batch24-products-v1,B24-24,銀之匙,cats,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeMRyM6dRKLtZ8duuCeG8""}]",[]
MH-CAT-MCK-001,三文魚 17g (預定),prod_V8W0oLt83VbMEB,三文魚 17g (預定),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""106.90"",""mofu_tail_rounding_old_hkd"":""106.60"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8EyKRyM6dRKLtZo0Vx5Nnb""},""price_id"":""price_1U8VgvRyM6dRKLtZh8vgbQgO""}]",[]
MH-CAT-MCK-002,圓粒雞里脊 18g (現貨 / 賞味 28.01),prod_V8W0n6wDbyKpya,圓粒雞里脊 18g (現貨 / 賞味 28.01),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""64.90"",""mofu_tail_rounding_old_hkd"":""64.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Ey7RyM6dRKLtZkgIUfSjM""},""price_id"":""price_1U8VgxRyM6dRKLtZMYRg7EId""}]",[]
MH-CAT-MCK-003,扇貝 11g (現貨 / 27.01.15),prod_V8W0BWVdW0bKlr,扇貝 11g (現貨 / 27.01.15),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""78.90"",""mofu_tail_rounding_old_hkd"":""78.80"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8EyERyM6dRKLtZ02mDEpGE""},""price_id"":""price_1U8VgzRyM6dRKLtZMgGqC4Ob""}]",[]
MH-CAT-MCK-004,牛大腿肉 17g (現貨 / 2027.12.01),prod_V8W0eQFDHSCPxC,牛大腿肉 17g (現貨 / 2027.12.01),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""82.90"",""mofu_tail_rounding_old_hkd"":""82.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8EyARyM6dRKLtZIZlSj2kJ""},""price_id"":""price_1U8VhERyM6dRKLtZRJUYIode""}]",[]
MH-CAT-MCK-005,胡瓜魚凍干 10g (預定),prod_V8W0xHzc6tqf3B,胡瓜魚凍干 10g (預定),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""80.90"",""mofu_tail_rounding_old_hkd"":""80.40"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8EyIRyM6dRKLtZbDtcYMeZ""},""price_id"":""price_1U8VhORyM6dRKLtZaHHmw4vx""}]",[]
MH-CAT-MCK-006,虹鱒魚 15g (現貨 / 賞味 27.5),prod_V8W0fChA9h4VNq,虹鱒魚 15g (現貨 / 賞味 27.5),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""80.90"",""mofu_tail_rounding_old_hkd"":""80.40"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8EyGRyM6dRKLtZfbrzSW2i""},""price_id"":""price_1U8VhQRyM6dRKLtZcmZ9StPG""}]",[]
MH-CAT-MCK-007,豬大腿肉 20g (預定),prod_V8W0DDhtV271xl,豬大腿肉 20g (預定),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""73.90"",""mofu_tail_rounding_old_hkd"":""73.80"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8EyBRyM6dRKLtZVfpV57SQ""},""price_id"":""price_1U8VhSRyM6dRKLtZMdg6lgBN""}]",[]
MH-CAT-MCK-008,豬心 25g (預定 (缺貨)),prod_V8W0LKmYo2bfxf,豬心 25g (預定 (缺貨)),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""75.90"",""mofu_tail_rounding_old_hkd"":""75.50"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Ey9RyM6dRKLtZ9s6TVcIZ""},""price_id"":""price_1U8VhTRyM6dRKLtZCXZk7rs1""}]",[]
MH-CAT-MCK-009,金槍魚 14g (預定),prod_V8W0mdB77ZJc5M,金槍魚 14g (預定),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""80.90"",""mofu_tail_rounding_old_hkd"":""80.40"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8EyHRyM6dRKLtZOQ72VkVR""},""price_id"":""price_1U8VhVRyM6dRKLtZ2SNCvfDD""}]",[]
MH-CAT-MCK-010,銀魚 10g (預定),prod_V8W073h3MHqGhr,銀魚 10g (預定),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""78.90"",""mofu_tail_rounding_old_hkd"":""78.80"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8EyDRyM6dRKLtZibllvNWZ""},""price_id"":""price_1U8VhXRyM6dRKLtZpnl8JDZN""}]",[]
MH-CAT-MCK-011,雞胸肉 150g (現貨 / 賞味 27.10),prod_V8VzG9Cs8B2Rjb,雞胸肉 150g (現貨 / 賞味 27.10),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""262.90"",""mofu_tail_rounding_old_hkd"":""262.60"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8ExvRyM6dRKLtZt7X5K1ay""},""price_id"":""price_1U8VhhRyM6dRKLtZreAjaaqG""}]",[]
MH-CAT-MCK-012,雞胸肉 30g (現貨 / 賞味 28.01),prod_V8VzTooOH64y65,雞胸肉 30g (現貨 / 賞味 28.01),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""77.90"",""mofu_tail_rounding_old_hkd"":""77.10"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8ExtRyM6dRKLtZcGXYYPIM""},""price_id"":""price_1U8VhiRyM6dRKLtZcE0BERx5""}]",[]
