product_id,product_name,mofu_sku,price_id,is_default,variant_label_zh,retail_hkd,cost_cny,cost_source,cost_hkd_at_rate,gross_profit_hkd,gross_margin_pct
prod_V8vrxdYkx6Hq9O,AIM30 Karitto Treats 酥脆貓咪零食 綜合營養吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Balanced Nutrition Tuna 25g,MH-CAT-SNR-008,price_1U98Z4RyM6dRKLtZuYthiBxt,True,綜合營養｜吞拿魚味,30.9,14.4,price_metadata,16.80,14.10,45.64
prod_V8vr09YUCbk2x6,AIM30 Karitto Treats 酥脆貓咪零食 乳酸菌吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna with Lactic Acid Bacteria 25g,MH-CAT-SNR-018,price_1U98ZJRyM6dRKLtZEfdJBIuv,True,乳酸菌｜吞拿魚味,30.9,14.4,price_metadata,16.80,14.10,45.64
prod_V8vrEGzFHOkIGq,AIM30 Karitto Treats 酥脆貓咪零食 毛球護理吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Hairball Care Tuna 25g,MH-CAT-SNR-017,price_1U98ZHRyM6dRKLtZjWmva06L,True,毛球護理｜吞拿魚味,30.9,14.4,price_metadata,16.80,14.10,45.64
prod_V8vrJdunHu4yQD,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及蟹肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna & Crab Flavour 25g,MH-CAT-SNR-022,price_1U98ZPRyM6dRKLtZmt4qBeAH,True,吞拿魚及蟹肉味,30.9,14.4,price_metadata,16.80,14.10,45.64
prod_V8vragc9O6bDre,AIM30 Karitto Treats 酥脆貓咪零食 金槍魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna Flavour 25g,MH-CAT-SNR-019,price_1U98ZKRyM6dRKLtZwhpQtkBq,True,金槍魚味,30.9,14.4,price_metadata,16.80,14.10,45.64
prod_V8vrVGdqH472WR,AIM30 Karitto Treats 酥脆貓咪零食 牛肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Beef Flavour 25g,MH-CAT-SNR-009,price_1U98Z5RyM6dRKLtZD2zFTKA3,True,牛肉味,30.9,14.4,price_metadata,16.80,14.10,45.64
prod_V8vrEO4eoZSj2o,AIM30 Karitto Treats 酥脆貓咪零食 芝士味 25g｜AIM30 Karitto Treats Crispy Cat Treats Cheese Flavour 25g,MH-CAT-SNR-011,price_1U98Z8RyM6dRKLtZToQqzerS,True,芝士味,30.9,14.4,price_metadata,16.80,14.10,45.64
prod_V8vrqp1avymNZ9,AIM30 Karitto Treats 酥脆貓咪零食 海鮮味 25g｜AIM30 Karitto Treats Crispy Cat Treats Seafood Flavour 25g,MH-CAT-SNR-021,price_1U98ZNRyM6dRKLtZ2ijMM6xd,True,海鮮味,30.9,14.4,price_metadata,16.80,14.10,45.64
prod_V8vr3X8ZjnY554,AIM30 Karitto Treats 酥脆貓咪零食 三文魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Salmon Flavour 25g,MH-CAT-SNR-020,price_1U98ZMRyM6dRKLtZyZpmtmrR,True,三文魚味,30.9,14.4,price_metadata,16.80,14.10,45.64
prod_V8vrkohKHcwdKL,AIM30 Karitto Treats 酥脆貓咪零食 雞肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Chicken Flavour 25g,MH-CAT-SNR-012,price_1U98ZARyM6dRKLtZt6qfYJAr,True,雞肉味,30.9,14.4,price_metadata,16.80,14.10,45.64
prod_V8vq78vZ3hdOmK,AIM30 Karitto Treats 酥脆貓咪零食 鮮魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Fish Flavour 25g,MH-CAT-SNR-014,price_1U98ZDRyM6dRKLtZdDbRp8YM,True,鮮魚味,30.9,14.4,price_metadata,16.80,14.10,45.64
prod_V8sFjjO8IgpPvO,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,MH-DOG-GEN-001,price_1U98ZmRyM6dRKLtZyOWdMNmE,False,混合口味 10 包（共 80 根）,78.9,36.7,price_metadata,42.81,36.09,45.74
prod_V8xXV7x4AmWu89,Mon Petit Crispy Kiss 奢華三文魚味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Salmon Flavour Cat Treats 24g,MH-CAT-MONP-007,price_1U98YbRyM6dRKLtZxHclpLoF,True,奢華三文魚味｜24g,29.9,13.9,price_metadata,16.21,13.69,45.77
prod_V8xXMB8UApWAYP,"Mon Petit Crispy Kiss 三文魚、鰹魚及小魚味貓咪小食 30g｜Mon Petit Crispy Kiss Salmon, Bonito and Small Fish Cat Treats 30g",MH-CAT-MONP-009,price_1U98YeRyM6dRKLtZg8WaICIf,True,三文魚、鰹魚及小魚味｜30g,29.9,13.9,price_metadata,16.21,13.69,45.77
prod_V8xXn4fyGQ2Iwg,Mon Petit Crispy Kiss 鰹魚及小魚高湯味貓咪小食 30g｜Mon Petit Crispy Kiss Bonito and Small Fish Broth Cat Treats 30g,MH-CAT-MONP-001,price_1U98YSRyM6dRKLtZivAh7MmL,True,鰹魚及小魚高湯味｜30g,29.9,13.9,price_metadata,16.21,13.69,45.77
prod_V8xXZsF0TMS5c8,"Mon Petit Crispy Kiss 真鯛、鰹魚及小魚高湯味貓咪小食 30g｜Mon Petit Crispy Kiss Snapper, Skipjack Tuna and Small Fish Broth Cat Treats 30g",MH-CAT-MONP-013,price_1U98YlRyM6dRKLtZby0WJaA0,True,真鯛、鰹魚及小魚高湯味｜30g,29.9,13.9,price_metadata,16.21,13.69,45.77
prod_V8xXmrlDUto85d,Mon Petit Crispy Kiss 海鮮味貓咪小食 30g｜Mon Petit Crispy Kiss Seafood Flavour Cat Treats 30g,MH-CAT-MONP-010,price_1U98YgRyM6dRKLtZkLH4sRxr,True,海鮮味｜30g,29.9,13.9,price_metadata,16.21,13.69,45.77
prod_V8xXYKr9wN7Aee,Mon Petit Crispy Kiss 鮮魚精選貓咪小食 30g｜Mon Petit Crispy Kiss Fish Select Cat Treats 30g,MH-CAT-MONP-004,price_1U98YWRyM6dRKLtZbOFcUHcm,True,鮮魚精選｜30g,29.9,13.9,price_metadata,16.21,13.69,45.77
prod_V8xXSx8MWb3Y8D,Mon Petit Crispy Kiss 芝士及雞肉味貓咪小食 30g｜Mon Petit Crispy Kiss Cheese and Chicken Flavour Cat Treats 30g,MH-CAT-MONP-002,price_1U98YTRyM6dRKLtZqnLtEhUo,True,芝士及雞肉味｜30g,29.9,13.9,price_metadata,16.21,13.69,45.77
prod_V8xX5m49XGPiSw,Mon Petit Crispy Kiss 奢華雞肉味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Chicken Flavour Cat Treats 24g,MH-CAT-MONP-005,price_1U98YYRyM6dRKLtZsQhU3POM,True,奢華雞肉味｜24g,29.9,13.9,price_metadata,16.21,13.69,45.77
prod_V8xXBfCtwPwxjK,Mon Petit Crispy Kiss 奢華鮮魚味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Fish Flavour Cat Treats 24g,MH-CAT-MONP-006,price_1U98YZRyM6dRKLtZCSeLVQCG,True,奢華鮮魚味｜24g,29.9,13.9,price_metadata,16.21,13.69,45.77
prod_V8xXLMbKeB2tb9,Mon Petit Crispy Kiss 鮮魚雞肉貓薄荷味貓咪小食 24g｜Mon Petit Crispy Kiss Fish and Chicken with Catnip Cat Treats 24g,MH-CAT-MONP-003,price_1U98YVRyM6dRKLtZCI3An1cd,True,鮮魚、雞肉及貓薄荷｜24g,29.9,13.9,price_metadata,16.21,13.69,45.77
prod_V8szxN4qvZQyrJ,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,MH-LIF-GEN-002,price_1U98ZtRyM6dRKLtZg0q7RMnL,False,綠胖胖,54.9,25.5,price_metadata,29.74,25.16,45.82
prod_V8szxN4qvZQyrJ,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,MH-LIF-GEN-002,price_1U98ZsRyM6dRKLtZlwKi3Oqi,False,柿柿如意（綠色插畫）,54.9,25.5,price_metadata,29.74,25.16,45.82
prod_V8szxN4qvZQyrJ,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,MH-LIF-GEN-002,price_1U98ZrRyM6dRKLtZfbm5ktUC,True,自在如風（藍色插畫）,54.9,25.5,price_metadata,29.74,25.16,45.82
prod_V8szxN4qvZQyrJ,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,MH-LIF-GEN-002,price_1U98ZqRyM6dRKLtZGAHX2lMB,False,藍胖胖,54.9,25.5,price_metadata,29.74,25.16,45.82
prod_V8sFjjO8IgpPvO,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,MH-DOG-GEN-001,price_1U98ZkRyM6dRKLtZosnWfonS,False,隨機 2 包／可自選（16 根）,27.9,12.9,price_metadata,15.05,12.85,46.07
prod_V90yqFB6WTazQ9,CIAO｜雞肉蟹柳貓罐頭｜單罐,MH-CAT-CIAO-017,price_1U98XkRyM6dRKLtZD8lzOrlz,True,單罐,29.9,13.8,price_metadata,16.10,13.80,46.17
prod_V90ytLadcfCm8a,CIAO｜雞肉蟹柳柴魚片貓罐頭｜單罐,MH-CAT-CIAO-016,price_1U98XjRyM6dRKLtZAAXqFLj7,True,單罐,29.9,13.8,price_metadata,16.10,13.80,46.17
prod_V90ynvqu5ntnjO,CIAO｜雞肉扇貝柱貓罐頭｜單罐,MH-CAT-CIAO-015,price_1U98XhRyM6dRKLtZnBHDloxN,True,單罐,29.9,13.8,price_metadata,16.10,13.80,46.17
prod_V90ynw7GK161mE,CIAO｜鰹魚柴魚片貓罐頭｜單罐,MH-CAT-CIAO-013,price_1U98XfRyM6dRKLtZYqP4V0mc,True,單罐,29.9,13.8,price_metadata,16.10,13.80,46.17
prod_V90yrU6QwJj9H4,CIAO｜雞肉甜蝦小銀魚貓罐頭｜單罐,MH-CAT-CIAO-012,price_1U98XdRyM6dRKLtZaD6SfLIA,True,單罐,29.9,13.8,price_metadata,16.10,13.80,46.17
prod_V90yHSNJqbGEZF,CIAO とろみ｜14歲以上鮪魚扇貝奶油濃湯貓罐頭｜單罐,MH-CAT-CIAO-010,price_1U98XaRyM6dRKLtZhU4Ph3MU,True,單罐,29.9,13.8,price_metadata,16.10,13.80,46.17
prod_V90yGkxpp9OU57,CIAO とろみ｜奶油濃湯雞肉鰹魚柴魚片貓罐頭｜單罐,MH-CAT-CIAO-008,price_1U98XXRyM6dRKLtZt3Tnq6M3,True,單罐,29.9,13.8,price_metadata,16.10,13.80,46.17
prod_V90yHw6lb8trQi,CIAO とろみ｜鰹魚高湯雞肉鮪魚蟹柳濃湯貓罐頭｜單罐,MH-CAT-CIAO-002,price_1U98XORyM6dRKLtZ6AeAYBYE,True,單罐,29.9,13.8,price_metadata,16.10,13.80,46.17
prod_V8vro3NAxi0isd,AIM30 貓咪吞拿魚片 30g｜AIM30 Cat Tuna Slices 30g,MH-CAT-SNR-024,price_1U98ZSRyM6dRKLtZwv1GogXP,True,30g,42.9,19.8,price_metadata,23.10,19.80,46.17
prod_V8vriJ8BqO90r3,AIM30 貓咪鰹魚削節 12g｜AIM30 Cat Bonito Flakes 12g,MH-CAT-SNR-001,price_1U98YtRyM6dRKLtZ8o7bIBf9,True,12g,42.9,19.8,price_metadata,23.10,19.80,46.17
prod_V8vrCIoYlfznHf,AIM30 Karitto Treats 酥脆貓咪零食 鰹魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Bonito Flavour 25g,MH-CAT-SNR-010,price_1U98Z7RyM6dRKLtZAgyRXQT5,True,鰹魚味,42.9,19.8,price_metadata,23.10,19.80,46.17
prod_V8vr8q8jdO6wNr,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna Flavour 25g,MH-CAT-SNR-023,price_1U98ZQRyM6dRKLtZ4E0uAXgo,True,吞拿魚味,42.9,19.8,price_metadata,23.10,19.80,46.17
prod_V8szss31Rm8tiJ,高腳平口陶瓷貓咪食盤 250ml｜Raised Flat-Rim Ceramic Cat Bowl 250ml,MH-LIF-GEN-004,price_1U98a1RyM6dRKLtZpqIw4GDF,False,羽毛圖案,39.9,18.34,price_metadata,21.39,18.51,46.39
prod_V8szss31Rm8tiJ,高腳平口陶瓷貓咪食盤 250ml｜Raised Flat-Rim Ceramic Cat Bowl 250ml,MH-LIF-GEN-004,price_1U98a0RyM6dRKLtZ0ZvBhJIe,False,綠葉圖案,39.9,18.34,price_metadata,21.39,18.51,46.39
prod_V8szss31Rm8tiJ,高腳平口陶瓷貓咪食盤 250ml｜Raised Flat-Rim Ceramic Cat Bowl 250ml,MH-LIF-GEN-004,price_1U98ZzRyM6dRKLtZfIerTFwO,True,魚圖案,39.9,18.34,price_metadata,21.39,18.51,46.39
prod_V90yyLLKXQRQey,CIAO｜鮪魚白肉扇貝柱貓罐頭｜單罐,MH-CAT-CIAO-018,price_1U98XmRyM6dRKLtZarl7G8Jc,True,單罐,27.9,12.8,price_metadata,14.93,12.97,46.49
prod_V90yxohDmOksl3,CIAO｜雞肉烤鰹魚柴魚片貓罐頭｜單罐,MH-CAT-CIAO-011,price_1U98XcRyM6dRKLtZcqimpVwy,True,單罐,27.9,12.8,price_metadata,14.93,12.97,46.49
prod_V90yWGm3mtcreN,Inaba かつまぐろ｜高齡貓鮪魚貓罐頭｜85g／單罐,MH-CAT-CIAO-028,price_1U8iwzRyM6dRKLtZ5uUc9AxZ,True,85g／單罐,14.9,6.81,price_metadata,7.94,6.96,46.69
prod_V90yAWxmanLYZk,Inaba かつまぐろ｜鮪魚小銀魚貓罐頭｜85g／單罐,MH-CAT-CIAO-026,price_1U8iwxRyM6dRKLtZccf5xxZZ,True,85g／單罐,14.9,6.81,price_metadata,7.94,6.96,46.69
prod_V90yWS8dLSjcn2,Inaba かつまぐろ｜鮪魚三文魚貓罐頭｜85g／單罐,MH-CAT-CIAO-025,price_1U8iwwRyM6dRKLtZ4TVBysAG,True,85g／單罐,14.9,6.81,price_metadata,7.94,6.96,46.69
prod_V90yhuy2ZgCVZK,Inaba かつまぐろ｜鮪魚貓罐頭｜85g／單罐,MH-CAT-CIAO-024,price_1U8iwuRyM6dRKLtZD1NxsXXw,True,85g／單罐,14.9,6.81,price_metadata,7.94,6.96,46.69
prod_V90yhIRALdzZyY,Inaba かつまぐろ｜鮪魚雞肉貓罐頭｜85g／單罐,MH-CAT-CIAO-023,price_1U8iwtRyM6dRKLtZyY5icJzG,True,85g／單罐,14.9,6.81,price_metadata,7.94,6.96,46.69
prod_V90yhouIdri4Ou,CIAO とろみ｜11歲以上鮪魚扇貝奶油濃湯貓罐頭｜單罐,MH-CAT-CIAO-009,price_1U98XYRyM6dRKLtZaR6LPGCA,True,單罐,25.9,11.8,price_metadata,13.76,12.14,46.86
prod_V90yJbWqkU76Xa,CIAO とろみ｜奶油濃湯雞肉鮪魚蟹柳貓罐頭｜單罐,MH-CAT-CIAO-007,price_1U98XVRyM6dRKLtZah3Sc5Dr,True,單罐,25.9,11.8,price_metadata,13.76,12.14,46.86
prod_V90yH5bCkLyGYU,CIAO とろみ｜下泌尿道配慮雞肉鮪魚扇貝濃湯貓罐頭｜單罐,MH-CAT-CIAO-006,price_1U98XURyM6dRKLtZVwguyUaw,True,單罐,25.9,11.8,price_metadata,13.76,12.14,46.86
prod_V90ygMTkWiOVNg,CIAO とろみ｜烤鰹魚雞肉柴魚片濃湯貓罐頭｜單罐,MH-CAT-CIAO-004,price_1U98XQRyM6dRKLtZFsFMaK1C,True,單罐,25.9,11.8,price_metadata,13.76,12.14,46.86
prod_V90yLm2ySqOvLR,CIAO とろみ｜鮪魚魷魚濃湯貓罐頭｜單罐,MH-CAT-CIAO-001,price_1U98XMRyM6dRKLtZyYotBGRt,True,單罐,25.9,11.8,price_metadata,13.76,12.14,46.86
prod_V8sFjjO8IgpPvO,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,MH-DOG-GEN-001,price_1U98ZiRyM6dRKLtZZTekXVyt,True,體驗裝｜三文魚海苔味 1 包（8 根）,14.9,6.74,price_metadata,7.86,7.04,47.24
prod_V90yLEVAaxxHJj,CIAO とろみ｜鰹魚高湯雞肉鮪魚魷魚濃湯貓罐頭｜單罐,MH-CAT-CIAO-005,price_1U98XSRyM6dRKLtZ15gGudl9,True,單罐,23.9,10.8,price_metadata,12.60,11.30,47.29
prod_V90yamZYZI7jNF,CIAO とろみ｜鰹魚高湯雞肉鰹魚扇貝濃湯貓罐頭｜單罐,MH-CAT-CIAO-003,price_1U98XPRyM6dRKLtZRA37FVZC,True,單罐,23.9,10.8,price_metadata,12.60,11.30,47.29
